MEASURE,Measure,INDEX,Index type,SECTOR,Sector,INDUSTRY,Industry,REGION,Region,TSEST,Adjustment type,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2009-Q3,Sep-09,101.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2009-Q4,Dec-09,102.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2010-Q1,Mar-10,103.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2010-Q2,Jun-10,104.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2010-Q3,Sep-10,105.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2010-Q4,Dec-10,106.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2011-Q1,Mar-11,107.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2011-Q2,Jun-11,108.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2011-Q3,Sep-11,109.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2011-Q4,Dec-11,110.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2012-Q1,Mar-12,112.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2012-Q2,Jun-12,113.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2012-Q3,Sep-12,115,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2012-Q4,Dec-12,115.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2013-Q1,Mar-13,116.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2013-Q2,Jun-13,117.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2013-Q3,Sep-13,118.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2013-Q4,Dec-13,118.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2014-Q1,Mar-14,119.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2014-Q2,Jun-14,119.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2014-Q3,Sep-14,120.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2014-Q4,Dec-14,121.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2015-Q1,Mar-15,121.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2015-Q2,Jun-15,122.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2015-Q3,Sep-15,122.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2015-Q4,Dec-15,123.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2016-Q1,Mar-16,123.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2016-Q2,Jun-16,124,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2016-Q3,Sep-16,124.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2016-Q4,Dec-16,124.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2017-Q1,Mar-17,124.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2017-Q2,Jun-17,125.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2017-Q3,Sep-17,126.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2017-Q4,Dec-17,126.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2018-Q1,Mar-18,126.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2018-Q2,Jun-18,127.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2018-Q3,Sep-18,128.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2018-Q4,Dec-18,128.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,5,Western Australia,10,Original,Q,Quarterly,2019-Q1,Mar-19,129,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2009-Q1,Mar-09,100.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2009-Q2,Jun-09,100.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2009-Q3,Sep-09,102.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2009-Q4,Dec-09,103.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2010-Q1,Mar-10,104,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2010-Q2,Jun-10,104.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2010-Q3,Sep-10,106,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2010-Q4,Dec-10,106.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2011-Q1,Mar-11,107.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2011-Q2,Jun-11,107.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2011-Q3,Sep-11,109.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2011-Q4,Dec-11,110.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2012-Q1,Mar-12,111,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2012-Q2,Jun-12,111.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2012-Q3,Sep-12,113.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2012-Q4,Dec-12,114.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2013-Q1,Mar-13,114.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2013-Q2,Jun-13,115.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2013-Q3,Sep-13,116.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2013-Q4,Dec-13,116.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2014-Q1,Mar-14,117.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2014-Q2,Jun-14,117.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2014-Q3,Sep-14,119.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2014-Q4,Dec-14,119.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2015-Q1,Mar-15,120.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2015-Q2,Jun-15,120.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2015-Q3,Sep-15,122.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2015-Q4,Dec-15,122.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2016-Q1,Mar-16,123,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2016-Q2,Jun-16,123.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2016-Q3,Sep-16,125.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2016-Q4,Dec-16,125.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2017-Q1,Mar-17,125.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2017-Q2,Jun-17,126,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2017-Q3,Sep-17,127.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2017-Q4,Dec-17,128.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q1,Mar-18,128.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q2,Jun-18,129.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q3,Sep-18,131.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q4,Dec-18,131.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2019-Q1,Mar-19,132.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q1,Mar-09,100.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q2,Jun-09,101.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q3,Sep-09,101.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q4,Dec-09,102.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q1,Mar-10,103,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q2,Jun-10,104,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q3,Sep-10,105.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q4,Dec-10,107,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q1,Mar-11,108,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q2,Jun-11,108.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q3,Sep-11,110,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q4,Dec-11,111.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q1,Mar-12,111.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q2,Jun-12,112.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q3,Sep-12,113.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q4,Dec-12,114.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q1,Mar-13,115.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q2,Jun-13,116,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q3,Sep-13,117,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q4,Dec-13,117.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q1,Mar-14,118.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q2,Jun-14,119.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q3,Sep-14,120.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q4,Dec-14,120.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q1,Mar-15,121.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q2,Jun-15,121.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q3,Sep-15,122.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q4,Dec-15,123,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q1,Mar-16,123.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q2,Jun-16,123.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q3,Sep-16,124.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q4,Dec-16,125,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q1,Mar-17,125.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q2,Jun-17,125.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q3,Sep-17,126.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q4,Dec-17,126.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q1,Mar-18,127.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q2,Jun-18,127.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q3,Sep-18,128.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q4,Dec-18,128.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,1,Private,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2019-Q1,Mar-19,129.4,,
